Date,AAPL,MSFT,NVDA,AMZN,META,GOOGL,GOOG,TSLA,ADBE,AMD,CRM,NFLX,AVGO,COST,WMT,MCD,DIS,HD,KO,PEP,JPM,GS,SCHW,V,MA,UNH,ABBV,TMO,PFE,JNJ,XOM,CVX,CAT,BA,VZ,T,TM,MC.PA,^GSPC,^NDX,^DJI,SPY,QQQ,DIA
2010-01-05,0.0017291557425875848,0.0003230033822585465,0.01460272578214239,0.0058998892697967875,,-0.004403604457419719,-0.004403752905623115,,0.016446497919709424,0.001030951451389095,-0.004276990108526557,-0.036836372689120545,0.007422813140861795,-0.003030086158857803,-0.00995760350145991,-0.007646189137415216,-0.002494641892962224,0.007325014930830154,-0.012097025184842236,0.012083777406928675,0.019370396319353445,0.017679264400573436,-0.003033410413409099,-0.011459146239284679,-0.002958824307067176,-0.0015857070541973606,,0.0033682747313636963,-0.014262880453492555,-0.011595445706757412,0.003904946013199906,0.00708347561316125,0.011955682971338755,0.03275176141144365,0.0018026021635804135,-0.004898581403254498,-0.01539758931329449,-0.004701029137460511,0.0031156756258232665,0.0009169993023998568,-0.0011281627794860194,0.002646604374291428,0.0,-0.0016093058660051618
2010-01-06,-0.015906655796177893,-0.006136566445946179,0.00639646790500592,-0.018115634693665172,,-0.02520868310631985,-0.025208769457094715,,-0.002122064441264726,-0.014418160944669856,-0.0017449679014696073,0.03513858180771945,0.007895367775325068,0.013000271077205694,-0.0022353450350781623,-0.013643874146748391,-0.0053138843278653924,-0.0034627560516045097,-0.00035490475043054026,-0.010002812071060796,0.005494213116934876,-0.010672907085775507,-0.01825566212803431,-0.013427679345995758,-0.0014461383917343529,0.0098475845078001,,0.009442226021907807,-0.00321568847265552,0.008133514962959554,0.008642967618161412,0.00012517402325396,0.003037917652513933,0.030334164593578627,-0.02875380915126724,-0.009823829442818788,0.012773157808194213,0.009702247876451908,0.0005455206301101523,-0.005300704543413914,0.00015703302903413707,0.0007041837544843332,-0.006031861935892335,0.0006642679382855565
2010-01-07,-0.0018485774718176584,-0.010399887726599721,-0.019597555379140985,-0.0170132608680289,,-0.023279562997289727,-0.023279503622084308,,-0.019404560418996186,-0.010449261335869542,-0.004437324655234942,-0.017254511934795214,-0.0062667272074269365,-0.004833344098784331,0.0005602926813748077,0.007323443118516737,0.00031414020630116113,0.011813740384383431,-0.002484882945640865,-0.0063565262153323365,0.019808582858931167,0.01956880758636559,-0.0036155131643424987,0.009306105692122868,-0.006534487106681031,0.03837634660951128,,0.0,-0.003763289973672923,-0.0071369217731808154,-0.0031415877498961464,-0.003767293803652483,0.00403832076485422,0.04048192340911583,-0.005952475139691993,-0.011227342152340669,-0.012376332494588582,0.011379797128972191,0.00400120187417663,-0.0009050548878389852,0.003138043239736543,0.004221594383476468,0.0006496871990815389,0.003598956619704774
2010-01-08,0.00664822241045826,0.006896629759699513,0.0021610240357203825,0.027076941270094634,,0.013331134761475072,0.013331226525532092,,-0.005421544219259999,-0.004223860689032244,0.0014858048831738468,0.01717677220611913,0.007356681354408368,-0.007201551992654154,-0.005037581443797623,-0.0009695762539672081,0.0015706973631910426,-0.004807751889801537,-0.01850858777195441,-0.003280456545195487,-0.00245627370739665,-0.01891183771674365,-0.006739520860304826,0.0027660310009700595,0.0003544376268567184,-0.009390862664068633,,0.016836074045795568,0.008095309954496477,0.003437468608164407,-0.004011638260206785,0.0017653208114070118,0.01122845679240525,-0.009646347297151192,0.0006300603988933506,-0.007326125046852705,0.02351100145632201,0.0135016134496031,0.0028817272914287706,0.00845624033682646,0.0010681839629698153,0.003327757326500036,0.008230516365371088,0.001604546976016863
2010-01-11,-0.008821429744703346,-0.01272027571710177,-0.014016436616416272,-0.024041349123433142,,-0.0015116149147619273,-0.0015116101327892206,,-0.013082571823453404,-0.030752911184303677,-0.006743005534103452,-0.0013133031574462661,0.006260016277152447,0.00118096138635293,0.0165014241729462,0.007761941783097193,-0.016311115530748488,-0.02829540005291542,0.02030767051439608,-0.001151738111700995,-0.00335687874407109,-0.015777084532463626,-0.0026093362202463943,-0.0028728919412764897,-0.016457921016736043,0.0067282295249206925,,0.011856308443223051,0.008029785631676667,0.00015648684559788073,0.011220075117019057,0.017742045214542257,0.06281115531092563,-0.011850503902909093,0.004094856141521053,-0.0047973496458878495,0.005130813130671097,0.007770817650483153,0.0017467554316374923,-0.0033551776669096256,0.004313334272047609,0.0013965463243912346,-0.00408180524224222,0.004053224085200924
2010-01-12,-0.011375075643019539,-0.00660721265741071,-0.03389828580730625,-0.022715100723843973,,-0.017683930863207742,-0.01768404112981148,,-0.015189153575438596,-0.05361058056747792,-0.07277656727518633,-0.016156678671271574,-0.015034017179332282,-0.005391833789543554,0.009591986490764093,0.005455817692820331,-0.017219501937832837,-0.006392209710062491,0.01084092732006603,0.014003453676559197,-0.02335468867957513,-0.021800135037524204,-0.001046648550364515,-0.004726486702754884,-0.0005604023345201492,-0.026428076890021246,,-0.016565698060853062,-0.0031861442438182452,0.005294055133685971,-0.004979179130793043,-0.005811126314009152,-0.02947233032794261,-0.007228853067392849,0.0009409648568716733,-0.00037047622533081803,0.038283084220134045,-0.02876381673656281,-0.009381166148364262,-0.012962269540705118,-0.0034443456851264154,-0.00932642853355481,-0.012510539946930743,-0.0037547799575476937
2010-01-13,0.014105708117079674,0.009311570659262802,0.013582460756772496,0.013820227706130561,,-0.0057410635179476754,-0.005741078177262993,,0.017386397491242933,0.057803470757257225,0.0030749402809950865,0.030360450732116684,-0.030526088494436054,0.006267828371211426,0.005116354032926207,-0.0011166986881193663,0.015249865752119618,0.005360713907277992,0.0026369278282387665,0.008123066808714663,0.01747460628921016,0.00744953711804075,0.0005235358476034513,0.0092655473398644,0.025995062240119493,0.015288664433274812,,0.0004107768055636729,0.023441385176312002,0.006350822198158967,-0.004002738773636216,-0.007586253329483261,0.001446993882311176,0.012080108702265058,-0.0012537968619500406,-0.01186922151255354,-0.0034633731740449925,0.007561760302115417,0.008325925658531075,0.013073421443681621,0.005035142341968779,0.008446277447168082,0.012451090167032497,0.005747610376752643
2010-01-14,-0.005791909697623887,0.020098695587861704,-0.015633652271706322,-0.013631832674516842,,0.004701082843161952,0.004701242299978148,,-0.010474015055226937,-0.016393401615722336,0.01007285336922914,-0.055039985822132986,0.000542931424395876,-0.011447224799753464,-0.014542802331052984,0.0009584155755597568,-0.008628941771950172,0.006043955555945946,0.0017533649562686549,0.012087108897514742,0.009943833300579241,-0.0031948862688642166,0.004188848897860975,0.0034430501765567723,0.016904421041727513,0.023970180459627066,,-0.005749505728801729,0.008849688205555761,0.0020005710816755062,0.00014362584597571448,-0.0031323607439084356,-0.0056154500207893365,0.006540387740753051,-0.020395189456055673,-0.016891977823071835,0.019508530930898882,0.0013757025099820908,0.0024264254383745687,0.00020678036372245856,0.002788214215311724,0.0027043023369677233,0.000862671755241351,0.0026229941211040053
2010-01-15,-0.01671193730522047,-0.0032296503300502932,-0.029495441199310357,-0.001648991677534517,,-0.016699107644870814,-0.01669927969850693,,-0.0008357268166830911,-0.017777760823567745,-0.00809362829012572,-0.0007852869128421869,-0.010309182925150595,0.001191765712720061,-0.009776888537123662,-0.005905968409826823,-0.013539543282005906,0.009540683494757785,-0.014703251367415349,-0.008120627361962063,-0.0225996813803232,-0.01969917154922629,-0.009384604940812946,-0.01486800539782851,0.008330527363439089,0.012905486708686853,,-0.013837077872238535,0.005675838522991583,-0.00829472068976611,-0.008180500869426233,-0.004022922725783085,-0.023391714176519418,-0.01202066925290779,-0.02049967348342141,-0.015273250164414831,0.0023093241478857607,-0.008118847427850406,-0.010823130159869354,-0.011661683826427849,-0.009420563454019981,-0.011224362779619912,-0.011640424838651908,-0.00953023102600048
2010-01-18,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017630098276830486,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-19,0.044238293833900766,0.007777003223822465,0.01870270220980741,0.0036967069581697043,,0.013137862777632181,0.013138052007960255,,0.030108777898364414,0.019230777529362086,0.012676717857258879,0.00490753978204328,-0.02357467720525286,0.00272136807902168,0.006520259914222448,0.019267616124456044,0.013398641074382267,0.010850592385793334,0.0023095059437574506,0.0006420899710595229,-0.009157961166511908,0.00998718861732506,0.015263003815597198,0.01985206222093039,0.007995881342506728,0.040888573999945166,,0.02554971045111354,0.02616755229851897,0.012236620297895406,0.0023153249036926837,0.005679651711852252,0.013472690470714532,-0.002795430433101709,0.021255917234823896,0.015898098957599638,0.007022164415952048,0.01596328047646467,0.012499626599363545,0.01660478869263282,0.010912640154222775,0.01249575425754168,0.016139639052183963,0.01094192450345366
2010-01-20,-0.01539241057390528,-0.0163986409185346,-0.004015784758233498,-0.014340538789756496,,-0.012269830885046074,-0.012269885923212098,,-0.012449230716499282,-0.015538328497925913,-0.013668931232921566,0.0007806807112049619,0.008422431454770507,-0.011535336753926151,-0.0031464360120506685,-0.00740374590809878,0.005804593822734239,-0.007617890291075624,-0.016306246613648545,-0.006096380556972147,0.0027725300474266135,0.005573028818192549,-0.013997331239170574,-0.00489475306823095,-0.0051370802877072075,-0.01650970364025639,,-0.004084099170423516,-0.0030002363986356695,-0.003060379583470052,-0.017900885831125146,-0.019201974534951982,-0.01920217146830605,-0.007419495675115462,-0.016650616226881687,-0.014122951700717645,-0.02625794735774778,-0.02691857164080813,-0.010597829662970737,-0.014524041182469749,-0.01140087627608155,-0.010168621092964902,-0.01438080128449104,-0.010730587390083146
